#TYPE System.Management.Automation.PSCustomObject
"Name","LocalPackage"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\84E76A78FB4DC9948A462BBD3BEC3905","@{LocalPackage=C:\Windows\Installer\238711b4.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\852FC019651DF2244B8458757DA4D08C","@{LocalPackage=C:\Windows\Installer\2a265bc6.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\858C29CD71EF173498436E890950CD9B","@{LocalPackage=C:\Windows\Installer\8b0099bb.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8709697E6A6D0F6449EAFD8652804D91","@{LocalPackage=C:\Windows\Installer\c2ea69b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\877ED02985A477349B923AE44F73AB4E","@{LocalPackage=C:\Windows\Installer\904c1e00.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\87E3FAE15E3298942810F33A7F02DC51","@{LocalPackage=C:\Windows\Installer\811cfd8.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\87F89FE5CFECC754B90EEADC09F55522","@{LocalPackage=C:\Windows\Installer\8fad955b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\88012B5E529BDA54CAEFBE08A6D220CC","@{LocalPackage=C:\Windows\Installer\2ec039c0.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\88738589B57D3274985E97764E5E1FB5","@{LocalPackage=C:\Windows\Installer\811cd2c.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\88DA1A9E1C09E934BA572F27F91BF15E","@{LocalPackage=C:\Windows\Installer\af4080e2.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\894E0D0545DD5AF45831958B5AB03CB6","@{LocalPackage=C:\Windows\Installer\58e7d035.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8972588A2EB88A54EB071E9A21896C4E","@{LocalPackage=C:\Windows\Installer\91a2a60d.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\89984365008459C46A173F6F454EF49B","@{LocalPackage=C:\Windows\Installer\2a265ba7.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8A71DE7095AA5D74AA5B50A94E485BD8","@{LocalPackage=C:\Windows\Installer\58e7d066.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8B0B495449E88E94AB5F7B9F51483ED4","@{LocalPackage=C:\Windows\Installer\8fc77a37.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8B346ADA7E19DF243893F3CD373ABA4E","@{LocalPackage=C:\Windows\Installer\811d204.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8B5407DA57D1C4B41802210F542D607C","@{LocalPackage=C:\Windows\Installer\811c455.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8B885A5503D206B4BA90D55BC795B218","@{LocalPackage=C:\Windows\Installer\811cb9f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8C756E34B71626045908966099643282","@{LocalPackage=C:\Windows\Installer\8fad9960.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8CC4F826A4CFEA84B9FCE90CBE2BA27E","@{LocalPackage=C:\Windows\Installer\b9747ea1.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8CDE14BA9AC9B1D4E8695CD3A2B2FFE8","@{LocalPackage=C:\Windows\Installer\811d059.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8D10660728F24764D9BA3DFA5BA795BE","@{LocalPackage=C:\Windows\Installer\811cab6.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8D119534C12FBA3478B33853C1F5860C","@{LocalPackage=C:\Windows\Installer\811d185.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8DE0FCA1FE3FF0144B7F370BEF021FDF","@{LocalPackage=C:\Windows\Installer\6f90be1b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8DF915CF38B516740BC231FDB5D25989","@{LocalPackage=C:\Windows\Installer\6cce2013.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8E4F1308865FC274FBEF0B7C2F28691D","@{LocalPackage=C:\Windows\Installer\af40812b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8ED4602519FACAE4B875ECAC018E1C0C","@{LocalPackage=C:\Windows\Installer\88747f7.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8F3A2C622EDCCEA4891219CBB7CADA27","@{LocalPackage=C:\Windows\Installer\811d210.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8F5C2F94364A13540ADBE7EF797ADCAB","@{LocalPackage=C:\Windows\Installer\238711cd.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\8F70BFC12F7124C4D838E4564917140F","@{LocalPackage=C:\Windows\Installer\2f91fcaa.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9080F01E8BF0B3C4AB0A4F36BA228976","@{LocalPackage=C:\Windows\Installer\469b2964.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\90B8DA8641DD57844ABD0EF4F67FCEBC","@{LocalPackage=C:\Windows\Installer\811c6a8.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\90F813AF3D78AD942833D7EC806CB0A9","@{LocalPackage=C:\Windows\Installer\4febad9.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\910CFADF22048A34089CC5162CCAE58B","@{LocalPackage=C:\Windows\Installer\8fdfa705.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9167E7B0CE6ADB943B7CD4AAC0F77DFE","@{LocalPackage=C:\Windows\Installer\2a265bad.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\91C00CBAD9399284D910C791DA799418","@{LocalPackage=C:\Windows\Installer\811c680.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\91FE4D73B1C692C4DBD8CAF221C7F717","@{LocalPackage=C:\Windows\Installer\b9748039.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\92A8FF574885C194484D967EDDE22103","@{LocalPackage=C:\Windows\Installer\af408199.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\92B5BBFD30F53214A8E466F06F90BD72","@{LocalPackage=C:\Windows\Installer\811c9a4.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\92D39F8044D107E47BF300B10F11440F","@{LocalPackage=C:\Windows\Installer\8fad959c.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\933A19CF500D911419DD998BA56AAA03","@{LocalPackage=C:\Windows\Installer\811c8e6.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\93930969D1341DB4DADC5B870930797D","@{LocalPackage=C:\Windows\Installer\811c51c.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\93C7108057AD907478FBB1F9E4A2E215","@{LocalPackage=C:\Windows\Installer\2ec039cc.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\93EA82BC0A5C79548947F6D0079AE2A3","@{LocalPackage=C:\Windows\Installer\811c6ae.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\940B86433B3FF3345806BA35BC736B64","@{LocalPackage=C:\Windows\Installer\5b4d53f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9438FA36C08538A4688020D8E81B1239","@{LocalPackage=C:\Windows\Installer\6fa20624.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\94730000A30B75E4789858F3493DEB32","@{LocalPackage=C:\Windows\Installer\811c5e5.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\94E64FF5E0E9223468239229BD3048AE","@{LocalPackage=C:\Windows\Installer\904c1d34.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\951EE1E34586900409638959BA95DFD1","@{LocalPackage=C:\Windows\Installer\811c92e.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\95EDBF47E82547B409BD51C178D40803","@{LocalPackage=C:\Windows\Installer\4feba53.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\96EA21399773B2141A4312F7E501230B","@{LocalPackage=C:\Windows\Installer\88747fe.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\96FA7C58334627C48A400C016669079F","@{LocalPackage=C:\Windows\Installer\af4081b8.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\97DB3183561CF6E4892A0F63E2C5D5AF","@{LocalPackage=C:\Windows\Installer\8fdfa7ef.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9817D0642C6811949847DBD37B1BA588","@{LocalPackage=C:\Windows\Installer\8874acd.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\982177D67A5EF244285BE54C12A7FE30","@{LocalPackage=C:\Windows\Installer\811d1c0.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\983A55DD0BE60884D994189E8686E15C","@{LocalPackage=C:\Windows\Installer\23871196.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\985581E55EE6F934E94F2F67AD1CF3F8","@{LocalPackage=C:\Windows\Installer\c2ea5a8.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\987E9282250CD344FBE9A434236DD453","@{LocalPackage=C:\Windows\Installer\6cce201f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\98816C5244E21EB4E9693946FBCD5F10","@{LocalPackage=C:\Windows\Installer\811c87b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\996A1741C78AC4542B72004BE8B57AB5","@{LocalPackage=C:\Windows\Installer\811c649.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9A01D7BB531A8BE4281FA852EF1B3B72","@{LocalPackage=C:\Windows\Installer\8fdfa75f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9A652D8D8CACB3A4E8A4A267197156BB","@{LocalPackage=C:\Windows\Installer\c2ea60e.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9AE83982D0B1A4C488A0D3A0009742DA","@{LocalPackage=C:\Windows\Installer\41b672fa.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9B9D313269DAB8E4FA3EA7D44BC639AB","@{LocalPackage=C:\Windows\Installer\2ec03984.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9D094AB3E260A6F4EBFAF850D231359F","@{LocalPackage=C:\Windows\Installer\811d03f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9E4459A0A2AE93D458407AE96ACFA44A","@{LocalPackage=C:\Windows\Installer\811d066.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9E4C070560EBEE94396E08299F2533A7","@{LocalPackage=C:\Windows\Installer\8fc779a3.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9E9784A958709C04093DB1B70970AAFC","@{LocalPackage=C:\Windows\Installer\904c1dc6.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9EDCE0BD6E7E9AE47AA963EBCFB83D51","@{LocalPackage=C:\Windows\Installer\2a265c33.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9F731D4F38FC05948A265B8269837F83","@{LocalPackage=C:\Windows\Installer\8fad952f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\9FB49FE3679FBAE43A638B1BDE0F7DFB","@{LocalPackage=C:\Windows\Installer\41b6734f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A097A35CA4A5E1D44B73918F4CB9156E","@{LocalPackage=C:\Windows\Installer\58e7ce80.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A22D2E41461553E428932EBDD5B6A990","@{LocalPackage=C:\Windows\Installer\c2ea681.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A251C60E8F75D8E4B8D1191A2CA26EDB","@{LocalPackage=C:\Windows\Installer\2ec039ed.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A2D0ADFD28D9C7C41BCA1D41AA02A74A","@{LocalPackage=C:\Windows\Installer\58e7d043.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A33CBF3C9F773B0489144744E3CBAA37","@{LocalPackage=C:\Windows\Installer\6cd61279.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A34498D095693DF459761B4CAFD0BB8D","@{LocalPackage=C:\Windows\Installer\b9747f42.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A3499A871BD509B4A8FEC53E4065BFE6","@{LocalPackage=C:\Windows\Installer\8fad9818.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A3A51BCD47BE27146B30CA537A88BBD7","@{LocalPackage=C:\Windows\Installer\2f91fce5.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A3CDF3FF43470BA4B8D9E9F1373E392E","@{LocalPackage=C:\Windows\Installer\58e7cfae.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A4026B4E45CAD774A9FED324E01F262A","@{LocalPackage=C:\Windows\Installer\8874a40.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A4A41A43278290549BF1D9B4F7411480","@{LocalPackage=C:\Windows\Installer\811c434.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A501B66176CE54F48842BAAAE005B58D","@{LocalPackage=C:\Windows\Installer\58e7d020.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A51E79B7343C74143A488A3C34A7DCE9","@{LocalPackage=C:\Windows\Installer\58e7d02e.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A5DFD79130C379F48BBD1050AB8EF7DC","@{LocalPackage=C:\Windows\Installer\811c4da.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A66B6CE5B7402214E9EAA71CBC577F5D","@{LocalPackage=C:\Windows\Installer\6cd6139d.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A67D76A7333FD074F9AB4301A925A3AB","@{LocalPackage=C:\Windows\Installer\811c55e.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A69A97F107A23B54A8C597AD16598297","@{LocalPackage=C:\Windows\Installer\811cca6.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A7DA0A90FAC8B054782B04F4CDF04C0D","@{LocalPackage=C:\Windows\Installer\8fad96b4.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A80CBC48267949A46BE2133AA492E028","@{LocalPackage=C:\Windows\Installer\c2ea4c8.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A8121D65FB90D68459A27ACA4FECF4FF","@{LocalPackage=C:\Windows\Installer\811cf26.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A88D90FA60201F047B0AEA51CCAF6CA1","@{LocalPackage=C:\Windows\Installer\8b0099c7.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A8BDFA270F0686B4FAED78931D2F622E","@{LocalPackage=C:\Windows\Installer\955ab4d1.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A96A71167070310448EA71140536919E","@{LocalPackage=C:\Windows\Installer\811c62a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A97D08E9D92C3644E9EDD09CE246633A","@{LocalPackage=C:\Windows\Installer\8b009948.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\A9C5A989369B45C47A24D4C4B2BC50FB","@{LocalPackage=C:\Windows\Installer\58e7d051.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\AAD2016D4BE759E45AB81603872A240B","@{LocalPackage=C:\Windows\Installer\811ca2d.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\ABA3E02D21559D64E807F88D97F89A09","@{LocalPackage=C:\Windows\Installer\8fc77adb.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\ABB326ABA71892B4497DA6FC2BD44B90","@{LocalPackage=C:\Windows\Installer\8874947.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\ACA7133175C70134686A5201134D5308","@{LocalPackage=C:\Windows\Installer\904c1d41.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\ACAD767735625044DB115A1D2C00FF51","@{LocalPackage=C:\Windows\Installer\8874882.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\ADA55CA1A57673B4296E10E0F4FF82DC","@{LocalPackage=C:\Windows\Installer\58e7cd60.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\AE2889495C3DFAA4F9E153D5D211FAC4","@{LocalPackage=C:\Windows\Installer\6cd61311.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\AE61C8AA595D0E74F99401C1118B068E","@{LocalPackage=C:\Windows\Installer\8874b1a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\AE76F046BFC01804292FEA14DD453A3C","@{LocalPackage=C:\Windows\Installer\8874720.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\AEF8D3D486903694E99BA5B4BC845C04","@{LocalPackage=C:\Windows\Installer\41b672f3.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\AF24FA6309FAF4A4CBD2D2843618E856","@{LocalPackage=C:\Windows\Installer\887457d.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B0203624B2D7A1B4CA739DC2ED54E56D","@{LocalPackage=C:\Windows\Installer\8ca399be.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B096323B854F1774DBC0DF0CF3496CCD","@{LocalPackage=C:\Windows\Installer\c2ea53b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B0DED43EE3B84ED49A03C7174D9DDC50","@{LocalPackage=C:\Windows\Installer\41b67308.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B0F704BBBFC19E94ABAE606637C5AF97","@{LocalPackage=C:\Windows\Installer\8874a89.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B0F9C82D75F8DAF45978705BF0F2816E","@{LocalPackage=C:\Windows\Installer\2f2ef2.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B1653F856E8C7A4438306E0F52F0FD02","@{LocalPackage=C:\Windows\Installer\811c89c.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B1867D95EF47C004CB7CF26DA35C1B42","@{LocalPackage=C:\Windows\Installer\6f90bce6.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B26FC18F89031E24287163CF65E9D212","@{LocalPackage=C:\Windows\Installer\4474622.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B2769D0E2CCDBD64EA59D444AAEB7E6B","@{LocalPackage=C:\Windows\Installer\44746bb.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B2BACD247273BB748A022330EBC68A1B","@{LocalPackage=C:\Windows\Installer\8fc77acf.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B3B97E182B1B8974DA0888A24CE3AEBD","@{LocalPackage=C:\Windows\Installer\58e7cf31.msp}"
